Date,Time,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-24,08:10:00,2024-01-24 08:10:00,0.0,1023.51,11.98,100.0,3681.58,3.28
2024-01-24,08:20:00,2024-01-24 08:20:00,0.04,1023.58,12.11,100.0,4015.42,3.86
2024-01-24,08:30:00,2024-01-24 08:30:00,0.0,1023.56,12.3,100.0,4828.08,5.47
2024-01-24,08:40:00,2024-01-24 08:40:00,0.01,1023.56,12.61,100.0,6009.75,8.13
2024-01-24,08:50:00,2024-01-24 08:50:00,0.0,1023.64,13.01,100.0,6291.67,8.84
2024-01-24,09:00:00,2024-01-24 09:00:00,0.0,1023.72,13.35,100.0,6213.83,8.81
2024-01-24,09:10:00,2024-01-24 09:10:00,0.0,1023.75,13.57,99.91,6786.75,10.3
2024-01-24,09:20:00,2024-01-24 09:20:00,0.0,1023.81,13.73,98.71,6875.42,10.57
2024-01-24,09:30:00,2024-01-24 09:30:00,0.01,1023.77,13.98,96.61,8900.17,17.12
2024-01-24,09:40:00,2024-01-24 09:40:00,0.01,1023.75,14.3,93.74,8887.83,17.2
2024-01-24,09:50:00,2024-01-24 09:50:00,0.0,1023.73,14.69,92.72,10340.33,23.06
2024-01-24,10:00:00,2024-01-24 10:00:00,0.0,1023.69,15.19,89.37,9321.25,19.15
2024-01-24,10:10:00,2024-01-24 10:10:00,0.08,1023.76,15.29,87.71,9123.42,17.82
2024-01-24,10:20:00,2024-01-24 10:20:00,0.07,1023.67,15.13,88.58,9149.75,18.07
2024-01-24,10:30:00,2024-01-24 10:30:00,0.0,1023.58,15.09,90.04,9782.17,20.65
2024-01-24,10:40:00,2024-01-24 10:40:00,0.0,1023.53,15.41,89.86,9146.25,18.23
2024-01-24,10:50:00,2024-01-24 10:50:00,0.0,1023.46,15.62,87.43,9787.5,20.6
2024-01-24,11:00:00,2024-01-24 11:00:00,0.0,1023.38,15.82,84.61,10193.25,22.49
2024-01-24,11:10:00,2024-01-24 11:10:00,0.0,1023.21,16.14,81.87,12213.33,31.75
2024-01-24,11:20:00,2024-01-24 11:20:00,0.0,1023.04,16.61,79.04,11905.92,30.43
2024-01-24,11:30:00,2024-01-24 11:30:00,0.05,1022.87,16.72,75.19,12528.17,34.16
2024-01-24,11:40:00,2024-01-24 11:40:00,0.0,1022.64,16.82,73.46,13109.08,38.04
2024-01-24,11:50:00,2024-01-24 11:50:00,0.0,1022.31,17.38,71.41,18381.25,74.45
2024-01-24,12:00:00,2024-01-24 12:00:00,0.02,1022.05,18.54,67.94,21930.08,100.82
2024-01-24,12:10:00,2024-01-24 12:10:00,0.04,1021.81,19.46,62.15,22832.75,111.31
2024-01-24,12:20:00,2024-01-24 12:20:00,0.0,1021.56,19.95,60.88,31436.16,211.31
2024-01-24,12:30:00,2024-01-24 12:30:00,0.01,1021.37,20.82,58.19,30014.17,188.91
2024-01-24,12:40:00,2024-01-24 12:40:00,0.02,1021.18,21.5,55.84,31404.09,205.37
2024-01-24,12:50:00,2024-01-24 12:50:00,0.06,1021.02,21.46,54.47,24451.33,125.1
2024-01-24,13:00:00,2024-01-24 13:00:00,0.13,1020.88,20.49,54.45,19582.33,80.69
2024-01-24,13:10:00,2024-01-24 13:10:00,0.01,1020.64,19.11,57.66,13456.33,40.46
2024-01-24,13:20:00,2024-01-24 13:20:00,0.0,1020.4,18.43,60.36,13974.0,44.29
2024-01-24,13:30:00,2024-01-24 13:30:00,0.01,1020.24,18.14,61.25,17525.33,66.07
2024-01-24,13:40:00,2024-01-24 13:40:00,0.01,1020.05,18.01,61.63,13998.5,42.69
2024-01-24,13:50:00,2024-01-24 13:50:00,0.04,1019.94,17.68,62.69,12414.08,33.47
2024-01-24,14:00:00,2024-01-24 14:00:00,0.03,1019.87,17.33,63.93,9995.5,21.96
2024-01-24,14:10:00,2024-01-24 14:10:00,0.0,1019.84,16.85,65.04,8287.0,15.12
2024-01-24,14:20:00,2024-01-24 14:20:00,0.0,1019.82,16.3,67.17,6982.75,11.12
2024-01-24,14:30:00,2024-01-24 14:30:00,0.0,1019.76,15.93,68.89,6491.25,9.52
2024-01-24,14:40:00,2024-01-24 14:40:00,0.0,1019.63,15.75,70.14,6104.5,8.47
2024-01-24,14:50:00,2024-01-24 14:50:00,0.01,1019.63,15.58,70.48,5724.17,7.4
2024-01-24,15:00:00,2024-01-24 15:00:00,0.0,1019.6,15.41,71.08,5068.52,5.94
2024-01-24,15:10:00,2024-01-24 15:10:00,0.0,1019.6,15.26,71.62,5239.5,6.29
2024-01-24,15:20:00,2024-01-24 15:20:00,0.0,1019.57,15.17,72.44,5096.08,6.01
2024-01-24,15:30:00,2024-01-24 15:30:00,0.0,1019.61,15.1,73.47,4471.25,4.62
2024-01-24,15:40:00,2024-01-24 15:40:00,0.0,1019.66,14.97,74.06,4076.67,3.9
2024-01-24,15:50:00,2024-01-24 15:50:00,0.0,1019.67,14.83,74.78,3672.92,3.28
2024-01-24,16:00:00,2024-01-24 16:00:00,0.0,1019.73,14.74,75.77,3411.0,2.8
2024-01-24,16:10:00,2024-01-24 16:10:00,0.0,1019.86,14.61,76.77,2727.33,1.87
2024-01-24,16:20:00,2024-01-24 16:20:00,0.0,1019.99,14.44,77.57,2088.08,1.15
2024-01-24,16:30:00,2024-01-24 16:30:00,0.0,1020.09,14.25,78.97,1733.5,0.85
2024-01-24,16:40:00,2024-01-24 16:40:00,0.0,1020.16,14.07,79.77,1464.58,0.64
2024-01-24,16:50:00,2024-01-24 16:50:00,0.02,1020.23,13.92,80.81,1025.33,0.34
2024-01-24,17:00:00,2024-01-24 17:00:00,0.0,1020.34,13.7,81.68,597.08,0.16
2024-01-25,07:00:00,2024-01-25 07:00:00,0.0,1021.91,12.54,100.0,446.92,0.09
2024-01-25,07:10:00,2024-01-25 07:10:00,0.02,1022.01,12.6,100.0,704.08,0.18
2024-01-25,07:20:00,2024-01-25 07:20:00,0.13,1022.18,12.69,100.0,984.33,0.3
2024-01-25,07:30:00,2024-01-25 07:30:00,0.22,1022.22,12.7,100.0,1130.58,0.38
2024-01-25,07:40:00,2024-01-25 07:40:00,0.1,1022.14,12.71,100.0,1766.92,0.83
2024-01-25,07:50:00,2024-01-25 07:50:00,0.01,1022.06,12.91,100.0,3367.17,2.66
2024-01-25,08:00:00,2024-01-25 08:00:00,0.03,1022.19,13.3,100.0,3646.17,3.15
2024-01-25,08:10:00,2024-01-25 08:10:00,0.0,1022.34,13.5,100.0,2763.0,1.91
2024-01-25,08:20:00,2024-01-25 08:20:00,0.0,1022.38,13.52,100.0,3145.83,2.44
2024-01-25,08:30:00,2024-01-25 08:30:00,0.02,1022.45,13.6,100.0,3878.75,3.65
2024-01-25,08:40:00,2024-01-25 08:40:00,0.02,1022.45,13.86,100.0,5930.92,8.12
2024-01-25,08:50:00,2024-01-25 08:50:00,0.23,1022.48,14.32,100.0,7035.08,10.88
2024-01-25,09:00:00,2024-01-25 09:00:00,0.22,1022.53,14.66,100.0,9060.08,17.34
2024-01-25,09:10:00,2024-01-25 09:10:00,0.43,1022.49,14.97,100.0,8951.42,16.83
2024-01-25,09:20:00,2024-01-25 09:20:00,0.66,1022.53,15.18,100.0,9322.42,17.99
2024-01-25,09:30:00,2024-01-25 09:30:00,0.56,1022.51,15.22,100.0,9924.42,20.76
2024-01-25,09:40:00,2024-01-25 09:40:00,0.74,1022.54,15.46,100.0,10808.08,24.4
2024-01-25,09:50:00,2024-01-25 09:50:00,0.46,1022.58,15.47,100.0,6844.33,10.1
2024-01-25,10:00:00,2024-01-25 10:00:00,0.23,1022.65,15.13,100.0,5647.92,6.7
2024-01-25,10:10:00,2024-01-25 10:10:00,0.05,1022.69,15.02,100.0,6191.75,8.11
2024-01-25,10:20:00,2024-01-25 10:20:00,0.02,1022.61,15.24,100.0,8584.58,15.45
2024-01-25,10:30:00,2024-01-25 10:30:00,0.14,1022.57,15.61,100.0,8804.42,15.68
2024-01-25,10:40:00,2024-01-25 10:40:00,0.11,1022.44,15.68,100.0,8492.08,15.07
2024-01-25,10:50:00,2024-01-25 10:50:00,0.12,1022.31,16.09,100.0,11843.92,29.44
2024-01-25,11:00:00,2024-01-25 11:00:00,0.23,1022.21,16.88,97.27,16154.58,54.93
2024-01-25,11:10:00,2024-01-25 11:10:00,0.12,1022.06,17.72,89.53,20445.83,84.56
2024-01-25,11:20:00,2024-01-25 11:20:00,0.35,1021.88,18.74,82.39,25019.58,123.38
2024-01-25,11:30:00,2024-01-25 11:30:00,0.04,1021.66,19.82,77.57,26362.42,138.03
2024-01-25,11:40:00,2024-01-25 11:40:00,0.25,1021.43,20.99,70.99,29486.03,180.47
2024-01-25,11:50:00,2024-01-25 11:50:00,0.22,1021.14,21.71,67.06,28914.66,172.25
2024-01-25,12:00:00,2024-01-25 12:00:00,0.0,1020.89,22.61,64.93,29795.62,187.53
2024-01-25,12:10:00,2024-01-25 12:10:00,0.06,1020.6,23.06,62.39,26556.36,161.26
2024-01-25,12:20:00,2024-01-25 12:20:00,0.02,1020.38,22.77,61.44,18341.92,70.96
2024-01-25,12:30:00,2024-01-25 12:30:00,0.01,1020.22,22.03,62.76,17636.75,66.41
2024-01-25,12:40:00,2024-01-25 12:40:00,0.0,1020.14,21.33,64.66,12845.08,35.53
2024-01-25,12:50:00,2024-01-25 12:50:00,0.0,1019.99,20.59,66.24,11820.92,30.1
2024-01-25,13:00:00,2024-01-25 13:00:00,0.01,1019.86,19.82,68.53,10034.58,21.81
2024-01-25,13:10:00,2024-01-25 13:10:00,0.0,1019.73,19.23,70.74,9363.42,18.87
2024-01-25,13:20:00,2024-01-25 13:20:00,0.0,1019.56,18.82,72.46,9099.0,17.64
2024-01-25,13:30:00,2024-01-25 13:30:00,0.05,1019.37,18.65,73.15,11217.83,26.18
2024-01-25,13:40:00,2024-01-25 13:40:00,0.13,1019.24,18.33,73.93,8134.25,14.32
2024-01-25,13:50:00,2024-01-25 13:50:00,0.09,1019.08,17.79,75.72,7366.0,11.61
2024-01-25,14:00:00,2024-01-25 14:00:00,0.02,1019.07,17.33,78.05,5513.08,6.39
2024-01-25,14:10:00,2024-01-25 14:10:00,0.0,1019.06,16.9,80.67,4650.08,4.41
2024-01-25,14:20:00,2024-01-25 14:20:00,0.02,1019.09,16.58,83.95,4091.83,3.35
2024-01-25,14:30:00,2024-01-25 14:30:00,0.0,1019.18,16.32,86.26,3843.0,3.0
2024-01-25,14:40:00,2024-01-25 14:40:00,0.0,1019.21,16.12,87.58,3470.42,2.5
2024-01-25,14:50:00,2024-01-25 14:50:00,0.02,1019.23,16.01,89.25,2735.17,1.59
2024-01-25,15:00:00,2024-01-25 15:00:00,0.03,1019.32,15.79,90.82,2391.25,1.25
2024-01-25,15:10:00,2024-01-25 15:10:00,0.01,1019.29,15.61,92.04,2168.5,1.07
2024-01-25,15:20:00,2024-01-25 15:20:00,0.01,1019.33,15.52,93.78,2465.0,1.41
2024-01-25,15:30:00,2024-01-25 15:30:00,0.02,1019.53,15.37,95.85,1798.42,0.81
2024-01-25,15:40:00,2024-01-25 15:40:00,0.0,1019.55,14.97,98.92,1979.58,0.99
2024-01-25,15:50:00,2024-01-25 15:50:00,0.0,1019.55,14.75,100.0,3043.92,2.26
2024-01-25,16:00:00,2024-01-25 16:00:00,0.0,1019.63,14.99,100.0,3616.42,3.04
2024-01-25,16:10:00,2024-01-25 16:10:00,0.0,1019.74,15.19,100.0,2731.75,1.8
2024-01-25,16:20:00,2024-01-25 16:20:00,0.0,1019.89,15.18,100.0,2352.33,1.34
2024-01-25,16:30:00,2024-01-25 16:30:00,0.01,1020.04,15.1,100.0,2157.83,1.18
2024-01-25,16:40:00,2024-01-25 16:40:00,0.02,1020.09,15.01,100.0,1581.83,0.7
2024-01-25,16:50:00,2024-01-25 16:50:00,0.04,1020.08,14.85,100.0,1139.42,0.39
2024-01-25,17:00:00,2024-01-25 17:00:00,0.04,1020.08,14.65,100.0,840.33,0.23
2024-01-26,07:00:00,2024-01-26 07:00:00,0.0,1022.08,13.1,100.0,764.75,0.23
2024-01-26,07:10:00,2024-01-26 07:10:00,0.0,1022.14,13.12,100.0,1177.75,0.48
2024-01-26,07:20:00,2024-01-26 07:20:00,0.0,1022.18,13.25,100.0,1707.83,0.92
2024-01-26,07:30:00,2024-01-26 07:30:00,0.0,1022.27,13.4,100.0,2201.83,1.43
2024-01-26,07:40:00,2024-01-26 07:40:00,0.0,1022.31,13.51,100.0,2342.92,1.63
2024-01-26,07:50:00,2024-01-26 07:50:00,0.0,1022.37,13.61,100.0,2615.0,1.92
2024-01-26,08:00:00,2024-01-26 08:00:00,0.0,1022.38,13.6,100.0,2867.08,2.22
2024-01-26,08:10:00,2024-01-26 08:10:00,0.0,1022.4,13.7,100.0,3048.5,2.62
2024-01-26,08:20:00,2024-01-26 08:20:00,0.02,1022.45,13.7,100.0,3451.42,3.21
2024-01-26,08:30:00,2024-01-26 08:30:00,0.0,1022.59,13.79,100.0,4041.08,4.28
2024-01-26,08:40:00,2024-01-26 08:40:00,0.0,1022.64,13.92,100.0,5009.08,6.42
2024-01-26,08:50:00,2024-01-26 08:50:00,0.0,1022.64,14.09,100.0,5655.75,7.85
2024-01-26,09:00:00,2024-01-26 09:00:00,0.0,1022.71,14.2,100.0,5624.42,7.88
2024-01-26,09:10:00,2024-01-26 09:10:00,0.0,1022.76,14.3,100.0,5824.08,8.25
2024-01-26,09:20:00,2024-01-26 09:20:00,0.0,1022.8,14.48,100.0,6952.66,11.23
2024-01-26,09:30:00,2024-01-26 09:30:00,0.0,1022.83,14.74,100.0,7780.58,13.83
2024-01-26,09:40:00,2024-01-26 09:40:00,0.0,1022.82,14.93,100.0,8217.5,16.0
2024-01-26,09:50:00,2024-01-26 09:50:00,0.0,1022.76,15.22,100.0,10151.08,23.64
2024-01-26,10:00:00,2024-01-26 10:00:00,0.0,1022.73,15.58,100.0,11190.08,28.4
2024-01-26,10:10:00,2024-01-26 10:10:00,0.0,1022.72,15.91,100.0,11787.33,31.45
2024-01-26,10:20:00,2024-01-26 10:20:00,0.0,1022.63,16.17,100.0,12412.92,34.67
2024-01-26,10:30:00,2024-01-26 10:30:00,0.0,1022.47,16.62,100.0,15463.33,53.43
2024-01-26,10:40:00,2024-01-26 10:40:00,0.0,1022.3,17.27,100.0,14855.25,49.28
2024-01-26,10:50:00,2024-01-26 10:50:00,0.0,1022.06,17.51,100.0,13854.45,42.57
2024-01-26,11:00:00,2024-01-26 11:00:00,0.0,1021.91,17.46,100.0,13800.42,42.07
2024-01-26,11:10:00,2024-01-26 11:10:00,0.0,1021.73,17.52,100.0,16578.58,61.28
2024-01-26,11:20:00,2024-01-26 11:20:00,0.0,1021.52,18.14,100.0,22561.67,109.7
2024-01-26,11:30:00,2024-01-26 11:30:00,0.01,1021.32,19.51,100.0,27328.98,158.1
2024-01-26,11:40:00,2024-01-26 11:40:00,0.0,1021.19,20.31,100.0,25750.21,137.74
2024-01-26,11:50:00,2024-01-26 11:50:00,0.0,1020.97,20.32,100.0,23857.29,117.88
2024-01-26,12:00:00,2024-01-26 12:00:00,0.02,1020.79,20.42,100.0,27244.27,152.02
2024-01-26,12:10:00,2024-01-26 12:10:00,0.0,1020.49,21.12,99.59,34082.59,237.95
2024-01-26,12:20:00,2024-01-26 12:20:00,0.0,1020.31,22.02,100.0,29684.44,183.83
2024-01-26,12:30:00,2024-01-26 12:30:00,0.0,1020.06,22.16,90.83,29182.25,176.37
2024-01-26,12:40:00,2024-01-26 12:40:00,0.03,1019.87,22.3,86.73,23804.05,117.45
2024-01-26,12:50:00,2024-01-26 12:50:00,0.0,1019.76,21.7,83.35,21288.96,94.92
2024-01-26,13:00:00,2024-01-26 13:00:00,0.0,1019.68,20.94,85.09,16996.9,61.52
2024-01-26,13:10:00,2024-01-26 13:10:00,0.0,1019.55,20.51,87.33,15553.15,52.1
2024-01-26,13:20:00,2024-01-26 13:20:00,0.0,1019.42,20.07,89.57,14109.4,42.69
2024-01-26,13:30:00,2024-01-26 13:30:00,0.0,1019.32,19.8,88.09,13042.92,35.98
2024-01-26,13:40:00,2024-01-26 13:40:00,0.01,1019.18,19.45,89.98,11780.25,29.77
2024-01-26,13:50:00,2024-01-26 13:50:00,0.0,1019.1,18.95,90.45,9814.44,21.03
2024-01-26,14:00:00,2024-01-26 14:00:00,0.0,1019.06,18.7,93.4,10658.33,24.78
2024-01-26,14:10:00,2024-01-26 14:10:00,,,,,,
2024-01-26,14:20:00,2024-01-26 14:20:00,,,,,,
2024-01-26,14:30:00,2024-01-26 14:30:00,,,,,,
2024-01-26,14:40:00,2024-01-26 14:40:00,0.0,1018.89,18.35,94.7,9624.58,20.68
2024-01-26,14:50:00,2024-01-26 14:50:00,0.0,1018.82,18.2,95.43,7708.89,13.18
2024-01-26,15:00:00,2024-01-26 15:00:00,0.0,1018.81,18.09,96.57,7241.67,11.7
2024-01-26,15:10:00,2024-01-26 15:10:00,0.0,1018.82,17.79,97.33,6266.25,8.84
2024-01-26,15:20:00,2024-01-26 15:20:00,0.0,1018.86,17.4,98.92,4976.83,5.51
2024-01-26,15:30:00,2024-01-26 15:30:00,0.0,1018.89,17.05,100.0,3284.75,2.6
2024-01-26,15:40:00,2024-01-26 15:40:00,0.0,1018.96,16.72,100.0,2417.25,1.39
2024-01-26,15:50:00,2024-01-26 15:50:00,0.0,1019.0,16.47,100.0,2559.17,1.52
2024-01-26,16:00:00,2024-01-26 16:00:00,0.0,1019.0,16.29,100.0,2252.67,1.25
2024-01-26,16:10:00,2024-01-26 16:10:00,0.0,1018.99,16.06,100.0,2235.0,1.27
2024-01-26,16:20:00,2024-01-26 16:20:00,0.0,1019.0,15.97,100.0,1737.58,0.8
2024-01-26,16:30:00,2024-01-26 16:30:00,0.0,1018.99,15.88,100.0,1522.75,0.63
2024-01-26,16:40:00,2024-01-26 16:40:00,0.0,1019.18,15.78,100.0,1096.83,0.36
2024-01-26,16:50:00,2024-01-26 16:50:00,0.0,1019.32,15.64,100.0,696.75,0.18
2024-01-26,17:00:00,2024-01-26 17:00:00,0.0,1019.26,15.48,100.0,458.5,0.09
2024-01-27,07:00:00,2024-01-27 07:00:00,0.0,1019.94,14.19,100.0,1328.58,0.58
2024-01-27,07:10:00,2024-01-27 07:10:00,0.0,1019.99,14.31,100.0,2172.92,1.42
2024-01-27,07:20:00,2024-01-27 07:20:00,0.0,1020.03,14.51,100.0,3433.84,3.26
2024-01-27,07:30:00,2024-01-27 07:30:00,0.0,1020.15,14.79,100.0,4793.58,6.06
2024-01-27,07:40:00,2024-01-27 07:40:00,0.0,1020.23,15.07,100.0,4904.0,6.1
2024-01-27,07:50:00,2024-01-27 07:50:00,0.0,1020.32,15.23,100.0,5161.66,6.72
2024-01-27,08:00:00,2024-01-27 08:00:00,0.01,1020.34,15.62,100.0,6974.17,12.07
2024-01-27,08:10:00,2024-01-27 08:10:00,0.0,1020.3,16.21,100.0,9338.58,20.89
2024-01-27,08:20:00,2024-01-27 08:20:00,0.0,1020.19,16.88,100.0,8997.17,18.84
2024-01-27,08:30:00,2024-01-27 08:30:00,0.0,1020.25,17.19,100.0,9491.83,20.47
2024-01-27,08:40:00,2024-01-27 08:40:00,0.0,1020.39,17.41,100.0,11763.58,30.86
2024-01-27,08:50:00,2024-01-27 08:50:00,0.0,1020.44,17.97,100.0,13750.92,42.24
2024-01-27,09:00:00,2024-01-27 09:00:00,0.0,1020.43,18.69,100.0,16556.58,59.53
2024-01-27,09:10:00,2024-01-27 09:10:00,0.0,1020.46,19.03,100.0,14666.25,47.04
2024-01-27,09:20:00,2024-01-27 09:20:00,0.0,1020.54,19.15,100.0,12508.75,34.19
2024-01-27,09:30:00,2024-01-27 09:30:00,0.0,1020.79,19.3,100.0,12284.33,33.66
2024-01-27,09:40:00,2024-01-27 09:40:00,0.0,1020.76,20.08,100.0,26490.75,152.49
2024-01-27,09:50:00,2024-01-27 09:50:00,0.0,1020.62,22.06,100.0,29541.08,180.45
2024-01-27,10:00:00,2024-01-27 10:00:00,0.0,1020.5,23.11,100.0,25348.67,137.4
2024-01-27,10:10:00,2024-01-27 10:10:00,0.02,1020.52,22.47,99.47,16541.25,56.26
2024-01-27,10:20:00,2024-01-27 10:20:00,0.0,1020.51,21.21,96.15,18484.0,70.87
2024-01-27,10:30:00,2024-01-27 10:30:00,0.03,1020.44,21.06,95.06,22146.83,103.36
2024-01-27,10:40:00,2024-01-27 10:40:00,0.06,1020.36,21.7,89.32,25398.67,131.44
2024-01-27,10:50:00,2024-01-27 10:50:00,0.37,1020.29,21.58,82.47,20794.75,88.15
2024-01-27,11:00:00,2024-01-27 11:00:00,0.07,1020.07,20.73,82.96,18450.67,69.49
2024-01-27,11:10:00,2024-01-27 11:10:00,0.0,1019.89,20.31,86.22,10541.67,23.17
2024-01-27,11:20:00,2024-01-27 11:20:00,0.16,1019.78,19.52,89.67,9180.42,17.44
2024-01-27,11:30:00,2024-01-27 11:30:00,0.07,1019.6,18.75,94.63,10225.5,21.31
2024-01-27,11:40:00,2024-01-27 11:40:00,0.11,1019.4,18.83,96.91,13642.83,37.6
2024-01-27,11:50:00,2024-01-27 11:50:00,0.28,1019.1,19.51,93.8,18302.17,66.64
2024-01-27,12:00:00,2024-01-27 12:00:00,0.04,1018.99,20.0,91.68,16602.75,54.64
2024-01-27,12:10:00,2024-01-27 12:10:00,0.1,1018.74,20.59,89.19,17979.08,63.06
2024-01-27,12:20:00,2024-01-27 12:20:00,0.05,1018.55,21.15,86.73,16994.0,56.86
2024-01-27,12:30:00,2024-01-27 12:30:00,0.04,1018.32,21.18,82.86,13193.83,34.67
2024-01-27,12:40:00,2024-01-27 12:40:00,0.03,1018.2,20.71,85.49,11529.67,26.0
2024-01-27,12:50:00,2024-01-27 12:50:00,0.04,1018.02,20.06,85.0,9785.58,18.47
2024-01-27,13:00:00,2024-01-27 13:00:00,0.03,1017.81,19.52,88.47,9619.67,18.15
2024-01-27,13:10:00,2024-01-27 13:10:00,0.19,1017.76,19.17,89.23,9154.25,16.39
2024-01-27,13:20:00,2024-01-27 13:20:00,0.12,1017.74,18.97,90.05,9751.08,18.88
2024-01-27,13:30:00,2024-01-27 13:30:00,0.04,1017.59,18.79,91.71,8320.25,13.89
2024-01-27,13:40:00,2024-01-27 13:40:00,0.05,1017.48,18.66,92.71,9657.92,18.39
2024-01-27,13:50:00,2024-01-27 13:50:00,0.13,1017.45,18.77,93.63,9029.25,16.41
2024-01-27,14:00:00,2024-01-27 14:00:00,0.06,1017.42,18.67,94.04,8999.33,16.91
2024-01-27,14:10:00,2024-01-27 14:10:00,0.0,1017.48,18.31,96.79,5210.92,5.22
2024-01-27,14:20:00,2024-01-27 14:20:00,0.0,1017.4,18.13,98.45,6644.83,8.64
2024-01-27,14:30:00,2024-01-27 14:30:00,0.0,1017.35,18.2,99.34,5983.17,7.5
2024-01-27,14:40:00,2024-01-27 14:40:00,0.03,1017.33,18.05,99.91,6138.5,7.82
2024-01-27,14:50:00,2024-01-27 14:50:00,0.0,1017.33,17.92,100.0,4345.67,4.02
2024-01-27,15:00:00,2024-01-27 15:00:00,0.0,1017.33,17.55,100.0,3464.08,2.57
2024-01-27,15:10:00,2024-01-27 15:10:00,0.01,1017.33,17.23,100.0,4522.84,4.29
2024-01-27,15:20:00,2024-01-27 15:20:00,0.01,1017.38,17.09,100.0,3267.17,2.3
2024-01-27,15:30:00,2024-01-27 15:30:00,0.02,1017.42,16.86,100.0,3323.08,2.68
2024-01-27,15:40:00,2024-01-27 15:40:00,0.01,1017.4,16.45,100.0,4278.92,4.62
2024-01-27,15:50:00,2024-01-27 15:50:00,0.0,1017.48,16.0,100.0,3354.92,3.16
2024-01-27,16:00:00,2024-01-27 16:00:00,0.0,1017.52,15.83,100.0,2326.08,1.58
2024-01-27,16:10:00,2024-01-27 16:10:00,0.0,1017.63,15.68,100.0,2407.08,1.71
2024-01-27,16:20:00,2024-01-27 16:20:00,0.0,1017.6,15.6,100.0,1997.92,1.21
2024-01-27,16:30:00,2024-01-27 16:30:00,0.0,1017.62,15.59,100.0,2116.25,1.4
2024-01-27,16:40:00,2024-01-27 16:40:00,0.0,1017.62,15.47,100.0,1514.75,0.76
2024-01-27,16:50:00,2024-01-27 16:50:00,0.0,1017.72,15.4,100.0,755.17,0.24
2024-01-27,17:00:00,2024-01-27 17:00:00,0.0,1017.81,15.39,100.0,559.0,0.15
2024-01-28,07:00:00,2024-01-28 07:00:00,0.02,1021.06,13.98,100.0,668.5,0.21
2024-01-28,07:10:00,2024-01-28 07:10:00,0.04,1021.15,13.99,100.0,917.58,0.28
2024-01-28,07:20:00,2024-01-28 07:20:00,0.0,1021.31,14.0,100.0,870.25,0.23
2024-01-28,07:30:00,2024-01-28 07:30:00,0.0,1021.42,14.0,100.0,1294.5,0.47
2024-01-28,07:40:00,2024-01-28 07:40:00,0.02,1021.64,14.0,100.0,1282.0,0.46
2024-01-28,07:50:00,2024-01-28 07:50:00,0.0,1021.77,14.09,100.0,2323.42,1.32
2024-01-28,08:00:00,2024-01-28 08:00:00,0.0,1021.94,14.18,100.0,2835.67,1.92
2024-01-28,08:10:00,2024-01-28 08:10:00,0.01,1022.05,14.35,100.0,3136.92,2.31
2024-01-28,08:20:00,2024-01-28 08:20:00,0.05,1022.17,14.4,100.0,4055.17,3.73
2024-01-28,08:30:00,2024-01-28 08:30:00,0.01,1022.27,14.3,100.0,4320.75,4.23
2024-01-28,08:40:00,2024-01-28 08:40:00,0.04,1022.29,14.37,100.0,5334.17,6.37
2024-01-28,08:50:00,2024-01-28 08:50:00,0.0,1022.34,14.61,100.0,4970.67,5.42
2024-01-28,09:00:00,2024-01-28 09:00:00,0.0,1022.39,14.81,100.0,5077.0,5.68
2024-01-28,09:10:00,2024-01-28 09:10:00,0.0,1022.49,15.0,100.0,5283.58,5.99
2024-01-28,09:20:00,2024-01-28 09:20:00,0.0,1022.45,15.21,100.0,5796.92,7.25
2024-01-28,09:30:00,2024-01-28 09:30:00,0.0,1022.33,15.53,100.0,9037.33,17.73
2024-01-28,09:40:00,2024-01-28 09:40:00,0.0,1022.25,16.21,100.0,12528.83,32.3
2024-01-28,09:50:00,2024-01-28 09:50:00,0.0,1022.15,16.76,100.0,10543.25,23.56
2024-01-28,10:00:00,2024-01-28 10:00:00,0.0,1022.11,16.84,100.0,7580.25,12.28
2024-01-28,10:10:00,2024-01-28 10:10:00,0.01,1022.17,16.51,100.0,8882.25,16.61
2024-01-28,10:20:00,2024-01-28 10:20:00,0.04,1022.17,16.49,100.0,10180.33,21.44
2024-01-28,10:30:00,2024-01-28 10:30:00,0.0,1022.13,16.8,100.0,11499.25,26.96
2024-01-28,10:40:00,2024-01-28 10:40:00,0.0,1022.16,17.12,100.0,9895.08,20.93
2024-01-28,10:50:00,2024-01-28 10:50:00,0.0,1022.09,17.31,100.0,10237.25,21.97
2024-01-28,11:00:00,2024-01-28 11:00:00,0.0,1022.03,17.57,100.0,9247.67,17.83
2024-01-28,11:10:00,2024-01-28 11:10:00,0.0,1021.94,17.61,100.0,10719.17,23.78
2024-01-28,11:20:00,2024-01-28 11:20:00,0.0,1021.7,17.88,100.0,10029.08,20.82
2024-01-28,11:30:00,2024-01-28 11:30:00,0.0,1021.55,17.88,100.0,9960.5,20.37
2024-01-28,11:40:00,2024-01-28 11:40:00,0.0,1021.5,18.05,100.0,12658.17,32.38
2024-01-28,11:50:00,2024-01-28 11:50:00,0.01,1021.33,18.67,100.0,16853.92,57.76
2024-01-28,12:00:00,2024-01-28 12:00:00,0.0,1021.12,19.68,100.0,21203.58,90.18
2024-01-28,12:10:00,2024-01-28 12:10:00,0.01,1020.84,20.58,99.45,20823.08,88.7
